user,item,rating
Robin Trower,Fulltone Robin Trower Overdrive,1
Robin Trower,Fulltone Deja 2,1
Robin Trower,Fulltone Soul-Bender Fuzz,1
Rocky Lynch,Boss RV-5 Digital Reverb Effects,1
Rocky Lynch,Boss DD-20 Giga Delay Digital Delay,1
Rocky Lynch,Boss TU-3 Chromatic Tuner,1
Rocky Lynch,TC Electronic NDR-1 Nova Drive,1
Rocky Lynch,Boss FS-5U Nonlatching Footswitch,1
Rocky Lynch,MXR M108 Ten Band Graphic Equalizer,1
Rocky Lynch,Boss AC-3 Acoustic Simulator,1
Rocky Lynch,Morley ABY Footswitch,1
Rocky Lynch,Line 6 POD HD500,1
Rocky Lynch,Marshall TSL100 Footswitch,1
Rocky Lynch,G-Lab PB1 9V Power Box,1
Rocky Lynch,TC Electronic ND-1 Nova Delay,1
Rocky Lynch,Xotic Effects EP Booster,1
Rodrigo Amarante,Dan'amp Toxi Drive,1
Rodrigo Amarante,Dan'amp Tremolo Lux,1
Rodrigo Amarante,Boss SL-20 Slicer Twin,1
Rodrigo Amarante,SIB Mr. Vibromatic,1
Rodrigo Amarante,MXR Cry Baby KFK Q Zone,1
Rodrigo Amarante,Boss SD-1 Super OverDrive,1
Rodrigo Amarante,Boss TU-2 Chromatic Tuner,1
Rodrigo Amarante,Electro-Harmonix Holy Grail Nano Reverb,1
Rodrigo Amarante,Boss PSM-5 Power supply & master switch,1
Rodrigo Amarante,ZVex Fuzz Factory,1
Rodrigo Amarante,Boss DM-2 Analog Delay,1
Roger Franco,GNI Black Booster,1
Roger Franco,TC Electronic Polytune 2 Tuner,1
Roger Franco,Boss NS-2 Noise Suppressor,1
Roger Franco,Dunlop GCB-80 High Gain Volume,1
Roger Franco,Line 6 DL4 Delay,1
Roger Franco,T-Rex Engineering Replica Delay/Echo,1
Roger Franco,Boss TU-3 Chromatic Tuner,1
Roger Franco,GNI FZD,1
Roger Franco,GNI Dual Drive DD-1,1
Roger Franco,GNI PADT Analog Delay/Tap Tempo,1
Roger Franco,Boss PS-6 Harmonist Pitch Shifter,1
Roger Franco,NIG Amp Simulator AS-1,1
Roger Franco,GNI Path Finder LS-1,1
Roger Franco,Morley George Lynch Dragon 2 Wah,1
Roger Franco,Eventide TimeFactor Twin Delay,1
Roger Franco,Ibanez AF2 Airplane Flanger - Paul Gilbert Signature,1
Roger Franco,GNI Detune Chorus,1
Roger Franco,Landscape Organic Drive & Booster,1
Roger Franco,GNI Power Distortion,1
Roger Franco,TC Electronic Ditto Looper,1
Roger Franco,CFD Twinlight,1
Roger Franco,GNI Easy Drive' N Booster,1
Roger Franco,GNI Hot Drive,1
Roger Franco,Fire Custom Bobber Wah,1
Roger Franco,Teletronix Talent Boost,1
Roger Franco,GNI Fuzz Tortion,1
Roger Waters,MXR CSP-026 Handwired 1974 Vintage Phase 90,1
Roger Waters,Dunlop Jimi Hendrix Fuzz Face Distortion,1
Roger Waters,Electro-Harmonix Bassballs,1
Roger Waters,MXR CSP101SL Script Phase 90 with LED,1
Rogers Stevens,Analogman King of Tone Overdrive,1
Roland Orzabal,Boss VB-2 Vibrato Guitar Effect,1
Roland Orzabal,Boss CE-2 Chorus Guitar Effect,1
Roland Orzabal,Boss SD-1 Super OverDrive,1
Roland Orzabal,Boss CS-2 Compressor Guitar Effect,1
Romy Madley Croft,Boss RV-5 Digital Reverb Effects,1
Romy Madley Croft,Boss TU-3 Chromatic Tuner,1
Romy Madley Croft,Boss DD-3 Digital Delay,1
Ron Asheton,Dunlop Jimi Hendrix Fuzz Face Mini Distortion FFM3,1
Ron Asheton,Vox V847A Wah-Wah,1
Ron Asheton,DOD FX55B Supra Distortion,1
Ron Asheton,Ibanez UE 300,1
Ron Thal,TC Electronic Shaker Vibrato,1
Ron Thal,TC Electronic Flashback Delay,1
Ron Thal,TC Electronic PolyTune Polyphonic Tuner,1
Ron Thal,TC Electronic Vortex Flanger TonePrint Series,1
Ron Thal,TC Electronic Hall Of Fame Reverb,1
Ron Thal,TC Electronic Flashback X4 Delay,1
Ron Thal,TC Electronic Nova System Limited,1
Ron Thal,TC Electronic Nova System,1
Ron Thal,TC Electronic Corona Chorus,1
Ronnie Montrose,Foxrox Captain Coconut 2,1
Ronnie Montrose,Electro-Harmonix Big Muff Pi,1
Ronnie Wood,Fulltone Tube Tape Echo,1
Rontrose Heathman,Analogman King of Tone Overdrive,1
Rory Clewlow,DigiTech Whammy DT Drop Tune,1
Rory Clewlow,Boss TU-2 Chromatic Tuner,1
Rory Friers,Fulltone OCD Obsessive Compulsive Drive Overdrive,1
Rory Friers,Line 6 M13 Stompbox Modeler,1
Rory Friers,Pigtronix Philosopher's Tone Compressor,1
Rory Friers,Boss OC-3 SUPER Octave,1
Rory Friers,Electro-Harmonix Stereo Memory Man with Hazarai,1
Rory Friers,Boss PS-5 SUPER Shifter,1
Rory Friers,Line 6 ToneCore Verbzilla,1
Rory Friers,Boss DD-6 Digital Delay,1
Rory Friers,Boss DD-20 Giga Delay Digital Delay,1
Rory Friers,EarthQuaker Devices Disaster Transport Sr.,1
Rory Gallagher,Flynn Amps Rory Gallagher Hawk Booster,1
Rory Gallagher,Dallas Rangemaster,1
Ross Lynch,Line 6 DL4 Delay,1
Ross Lynch,Fulltone OCD Obsessive Compulsive Drive Overdrive,1
Ross Lynch,Electro-Harmonix Micro POG,1
Ross Lynch,Ibanez TS9 Tube Screamer,1
Rowland S. Howard,MXR M103 Blue Box,1
Rowland S. Howard,MXR Distortion+ M104,1
Roy Mitchell-CÃ¡rdenas,JHS Twin Twelve Overdrive,1
Roy Mitchell-CÃ¡rdenas,Boss OC-3 SUPER Octave,1
Roy Mitchell-CÃ¡rdenas,JHS Mini Foot Fuzz,1
Roy Mitchell-CÃ¡rdenas,JHS Colour Box Preamp,1
Roy Mitchell-CÃ¡rdenas,JHS Morning Glory,1
Roy Mitchell-CÃ¡rdenas,DigiTech Hardwire RV-7 Reverb,1
Roy Mitchell-CÃ¡rdenas,TC Electronic Flashback X4 Delay,1
Roy Mitchell-CÃ¡rdenas,Ibanez DE7 Stereo Echo/Delay Tone Lok,1
Ruban Nielson,EarthQuaker Devices Dispatch Master,1
Ruban Nielson,Fulltone OF-2 Octafuzz Fuzz,1
Ruban Nielson,Electro-Harmonix Small Stone Phase Shifter Effects,1
Ruban Nielson,DOD Overdrive Preamp 250,1
Ruban Nielson,Mantic Effects Flex,1
Ruban Nielson,Catalinbread Bell Epoch,1
Ruban Nielson,Electro-Harmonix Screaming Bird Treble Booster,1
Ruban Nielson,Electro-Harmonix Voice Box,1
Ruban Nielson,Electro-Harmonix Doctor Q,1
Ruban Nielson,Chase Bliss Audio Warped Vinyl MKII,1
Ruban Nielson,Mu-Tron Phasor Effects Vintage 1974 ,1
Ruban Nielson,Electro-Harmonix Holy Grail Nano Reverb,1
Ruban Nielson,MXR M108 Ten Band Graphic Equalizer,1
Ruban Nielson,Analogman Bi-Compressor,1
Ruban Nielson,Soundblox Guitar Envelope Filter,1
Ruban Nielson,Electro-Harmonix Micro Q-Tron,1
Ruban Nielson,Catalinbread Pareidolia,1
Ruban Nielson,Electro-Harmonix Memory Toy,1
Ruban Nielson,Catalinbread Echorec,1
Ruban Nielson,TC Electronic Ditto Looper,1
Ruban Nielson,Catalinbread Topanga Spring Reverb,1
Ruban Nielson,Electro-Harmonix Small Stone (Nano Chassis) Analog Phase Shifter,1
Ruban Nielson,Electro-Harmonix Freeze Sound Retainer Compression,1
Ruban Nielson,Boss TU-3 Chromatic Tuner,1
Ruban Nielson,Danelectro Back Talk Reverse Delay,1
Ruben Block,Roger Mayer Voodoo Vibe Plus,1
Ruben Block,Fulltone Choralflange,1
Ruben Block,Way Huge Electronics Angry Troll Boost,1
Ruben Block,Boss DD-20 Giga Delay Digital Delay,1
Ruben Block,Diamond Tremolo TRM-1,1
Russ Parrish,Boss TU-3 Chromatic Tuner,1
Russ Parrish,MXR Carbon Copy Analog Delay,1
Russ Parrish,MXR Classic Overdrive,1
Russ Parrish,Boss DS-2 Turbo Distortion,1
Russ Parrish,Morley ABY Footswitch,1
Russell Lissack,Boss Roland RE-20 Space Echo,1
Russell Lissack,Boss PS-5 SUPER Shifter,1
Russell Lissack,Boss PW-10 Wah,1
Russell Lissack,Boss TR-2 Tremolo,1
Russell Lissack,Boss TU-3 Chromatic Tuner,1
Russell Lissack,Boss RV-5 Digital Reverb Effects,1
Russell Lissack,Electro-Harmonix Big Muff Pi,1
Russell Lissack,Electro-Harmonix Deluxe Memory Man,1
Russell Lissack,Boss DS-2 Turbo Distortion,1
Russell Lissack,Electro-Harmonix POG Polyphonic Octave Generator,1
Russell Lissack,Electro-Harmonix POG2 Polyphonic Octave Generator,1
Russell Lissack,Eventide TimeFactor Twin Delay,1
Russell Lissack,Electro-Harmonix Bass MicroSynth Effects,1
Russell Lissack,Dunlop GCB95 Cry Baby Wah Wah,1
Russell Lissack,DigiTech Whammy Pitch-Shifting,1
Russell Lissack,Eventide Space Reverb,1
Russell Lissack,Eventide PitchFactor Harmonizer,1
Russell Lissack,Ernie Ball 6165 Stereo Volume/Pan,1
Russell Lissack,Boss DS-1 Distortion,1
Russell Lissack,Boss OS-2 Overdrive Distortion,1
Russell Lissack,Boss DD-3 Digital Delay,1
Russell Lissack,Boss SL-20 Slicer Twin,1
Russell Lissack,Truetone 1 Spot Pro CS7,1
Russell Lissack,Boss LS-2 Line Selector/Power Supply,1
Russell Lissack,Boss DD-6 Digital Delay,1
Russell Lissack,Boss DD-5 Digital Delay,1
Russell Lissack,Ibanez Tone-Lok WD7 Weeping Demon Wah,1
Russell Marsden,Electro-Harmonix Bass Soul Food,1
Russell Marsden,Boss DD-7 Digital Delay,1
Russell Marsden,Strymon El Capistan dTape Echo Delay,1
Russell Marsden,Electro-Harmonix Big Muff Pi,1
Russell Marsden,Fulltone OCD Obsessive Compulsive Drive Overdrive,1
Russell Marsden,Ernie Ball VP JR. Passive Volume,1
Russell Marsden,Electro-Harmonix Russian Big Muff Pi,1
Russell Marsden,Pro Co TurboRAT,1
Russell Marsden,Electro-Harmonix Stereo Memory Man with Hazarai,1
Russell Marsden,Electro-Harmonix XO Holy Grail Plus Variable Reverb,1
Russell Marsden,Electro-Harmonix POG2 Polyphonic Octave Generator,1
Russell Marsden,Electro-Harmonix Freeze Sound Retainer Compression,1
Russell Marsden,Danelectro Reel Echo Tape Simulator,1
Russell Marsden,Boss TU-3 Chromatic Tuner,1
Rusty Anderson,Boss TU-1000 Stage Tuner,1
Rusty Anderson,Boss TU-12 Chromatic Tuner,1
Rusty Anderson,Boss Roland RE-20 Space Echo,1
Rusty Anderson,Boss GE-7 Equalizer,1
Rusty Anderson,Boss NS-2 Noise Suppressor,1
Ry Cooder,Demeter TRM-1 Tremulator Tremolo,1
Ryan Adams,Chase Bliss Audio Tonal Recall Analog Delay,1
Ryan Adams,Dynastar M-31 Vacuum Tube Overdrive Unit,1
Ryan Adams,Fuzzrocious Afterlife,1
Ryan Adams,Fuzzrocious The Demon,1
Ryan Adams,Maestro Fuzz-Tone FZ-1S,1
Ryan Adams,DOD FX65 Stereo Chorus,1
Ryan Adams,DOD FX90 Delay,1
Ryan Adams,Electro-Harmonix Big Muff Pi,1
Ryan Adams,Boss CE-3 Chorus,1
Ryan Adams,Boss AP-2 Phase II,1
Ryan Adams,DOD Stereo Chorus 565 Performer,1
Ryan Adams,Boss CE-1 Chorus Ensemble,1
Ryan Adams,Boss DC-2 Dimension C,1
Ryan Adams,Boss DM-2 Analog Delay,1
Ryan Adams,Old Blood Noise Endeavors Black Fountain Delay,1
Ryan Adams,Electro-Harmonix Holy Grail Reverb,1
Ryan Adams,JHS PaxAm + Ryan Adams VCR,1
Ryan Adams,4114 Custom Effects Flux Capacitor Delay,1
Ryan Adams,Boss DD-7 Digital Delay,1
Ryan Adams,Xotic Effects EP Booster,1
Ryan Adams,Boss CH-1 SUPER Chorus,1
Ryan Bingham,Univox Uni-Vibe,1
Ryan Bruce,MXR EVH90 Phase 90,1
Ryan Bruce,ISP Technologies Decimator Noise Reduction,1
Ryan Bruce,Maxon OD808 Overdrive,1
Ryan Bruce,MXR Carbon Copy Analog Delay,1
Ryan Bruce,MXR M193 GTOD,1
Ryan Bruce,Fastback Slowdrive Overdrive,1
Ryan Bruce,Maxon OD808X Extreme Overdrive,1
Ryan Bruce,Two Notes Torpedo C.A.B.,1
Ryan Bruce,Dunlop Buddy Guy Signature Cry Baby Wah Wah,1
Ryan Bruce,Way Huge Electronics Supa-Puss,1
Ryan Bruce,MXR MC404 CAE Wah,1
Ryan Guldemond,Diamond J-Drive MK3,1
Ryan Guldemond,Rockbox Boiling Point Overdrive,1
Ryan Guldemond,Voodoo Lab Sparkle Drive,1
Ryan Guldemond,ZVex Vexter Series Fuzz Factory,1
Ryan Guldemond,Eventide PitchFactor Harmonizer,1
Ryan Guldemond,Eventide TimeFactor Twin Delay,1
Ryan Guldemond,Eventide ModFactor,1
Ryan Guldemond,Ernie Ball VP JR. Passive Volume,1
Ryan Guldemond,Korg Pitchblack Chromatic Tuner,1
Ryan Guldemond,Strymon OB.1 Optical Compressor and Clean Boost,1
Ryan Guldemond,TC Electronic Polytune Mini Noir,1
Ryan Guldemond,Radial Engineering Tonebone PZ-Pre Acoustic Pre-Amp,1
Ryan Guldemond,Eventide Space Reverb,1
Ryan Jarman,Menatone King of the Britains,1
Ryan Jarman,Ibanez TS9 Tube Screamer,1
Ryan Jarman,Fulltone OCD Obsessive Compulsive Drive Overdrive,1
Ryan Jarman,Electro-Harmonix XO Holy Grail Plus Variable Reverb,1
Ryan Jarman,Electro-Harmonix Vintage Polychorus,1
Ryan Key,Line 6 POD XT Live,1
Ryan Knight,Maxon OD808 Overdrive,1
Ryan Newell,Analogman Modded Ibanez TS9,1
Ryan Newell,Boss TR-2 Tremolo,1
Ryan Newell,Keeley Modded Ibanez TS9DX FLEXI 4x2 Tube Screamer,1
Ryan Newell,Fulltone Clyde Wah,1
Ryan Phillips,MXR EVH 35th Anniversary Phase 90,1
Ryan Phillips,Electro-Harmonix Micro POG,1
Ryan Phillips,Line 6 DL4 Delay,1
Ryan Phillips,Radial Engineering Tonebone JX-2 Pro Switchbone,1
Ryan Phillips,Radial Engineering Bigshot Efx Effects Loop,1
Ryan Phillips,Ibanez TS9DX Turbo Tube Screamer,1
Ryan Ross,Electro-Harmonix POG Polyphonic Octave Generator,1
Ryan Ross,Ernie Ball VP JR. Passive Volume,1
Ryan Roxie,TC Electronic Spark Booster,1
Ryan Roxie,Dunlop TS-1 Tremolo Stereo Pan,1
Ryan Roxie,Morley Steve Vai Bad Horsie 2 Contour Wah,1
Ryan Roxie,T-Rex Engineering Replica Delay/Echo,1
Ryan Roxie,TC Electronic PolyTune Polyphonic Tuner,1
Ryan Roxie,TC Electronic Flashback Delay,1
Ryan Roxie,TC Electronic The Dreamscape John Petrucci Signature Modulation,1
Ryan Roxie,TC Electronic Shaker Vibrato,1
Ryan Roxie,CIOKS DC10 Power Supply,1
Ryan Sitkowski,MXR M193 GTOD,1
Ryan Sitkowski,Dunlop Cry Baby Wah,1
Ryan Sitkowski,Boss NS-2 Noise Suppressor,1
Ryan Sitkowski,Boss DD-20 Giga Delay Digital Delay,1
Ryan Sitkowski,TC Electronic Polytune 2 Tuner,1
Ryan Tedder,Line 6 DL4 Delay,1
Ryan Van Kriedt,Boss TU-3 Chromatic Tuner,1
Ryan Van Kriedt,Wattson Super Fuzz FY 6,1
Sacha Dunable,TC Electronic Polytune Mini Noir,1
Sacha Dunable,Carl Martin Octa-Switch MK3,1
Sacha Dunable,Electro-Harmonix Superego Synth Engine,1
Sacha Dunable,Way Huge Electronics Saucy Box,1
Sacha Dunable,Electro-Harmonix Pitch Fork,1
Sacha Dunable,Eventide TimeFactor Twin Delay,1
Sacha Dunable,TC Electronic Ditto X2 Looper Effects,1
Sacha Dunable,Boss TU-2 Chromatic Tuner,1
Sacha Dunable,Boss RC-20 Loop Station,1
Sacha Dunable,Mesa Boogie Flux Drive,1
Sacha Dunable,Dunlop Echoplex Delay EP103,1
Sadler Vaden,Korg Pitchblack Chromatic Tuner,1
Sadler Vaden,Dunlop DVP3 Volume (X),1
Sadler Vaden,MXR M102 Dyna Comp Compressor,1
Sadler Vaden,Analogman ARDX20 Dual Analog Delay,1
Sadler Vaden,Line 6 MM4 Modulation,1
Sadler Vaden,Strymon BlueSky Reverberator,1
Sadler Vaden,ZVex Vexter Box of Rock Distortion,1
Sadler Vaden,Greer Amps Lightspeed Organic Overdrive,1
Sam Bowden,TC Electronic PolyTune Polyphonic Tuner,1
Sam Bowden,Strymon TimeLine - Multidimensional Delay Effects - Delay,1
Sam Bowden,Voodoo Lab Power 2 Plus,1
Sam Bowden,Fulltone OCD Obsessive Compulsive Drive Overdrive,1
Sam Bowden,Carl Martin Octa-Switch MK2,1
Sam Bowden,MXR M234 Analog Chorus,1
Sam Bowden,MXR Carbon Copy Analog Delay,1
Sam Bowden,Boss NS-2 Noise Suppressor,1
Sam Bowden,Ibanez TS808 The Original Tube Screamer,1
Sam Bowden,Strymon BigSky Multidimensional Reverberator - Reverb,1
Sam Halliday,Boss DD-20 Giga Delay Digital Delay,1
Sam Halliday,Visual Sound V2 Open Road Overdrive,1
Sam Halliday,Voodoo Lab Power 2 Plus,1
Sam Halliday,Line 6 DL4 Delay,1
Sam Halliday,Roland Chorus Echo SRE-555,1
Sam Halliday,Eventide PitchFactor Harmonizer,1
Sam Halliday,ZVex Vexter Series VSD Super Duper 2-in-1 Boost,1
Sam Halliday,Strymon TimeLine - Multidimensional Delay Effects - Delay,1
Sam Halliday,Korg Pitchblack Chromatic Tuner,1
Sam Halliday,MXR M104 Distortion + Guitar,1
Sam Halliday,Boss TU-3 Chromatic Tuner,1
Sam Halliday,Malekko Heavy Industry B:Assmaster Distortion,1
Sam Halliday,MXR M102 Dyna Comp Compressor,1
Sam Halliday,Mesa Boogie CabClone Cabinet Simulator,1
Sam Halliday,MXR Analog Delay,1
Sam Halliday,Boss LS-2 Line Selector/Power Supply,1
Sam McTrusty,T-Rex Engineering Octavius Octave,1
Sam McTrusty,Electro-Harmonix Small Clone Analog Chorus,1
Sam Totman,DigiTech Whammy DT Drop Tune,1
Samantha Crain,Walrus Audio Iron Horse LM308 Distortion,1
Samantha Crain,Chase Bliss Audio Warped Vinyl,1
Samantha Crain,Tapco Reverb 4400,1
Samantha Crain,Tapco 2200 Graphic Equalizer,1
Samantha Crain,Old Blood Noise Endeavors Black Fountain Delay,1
Samantha Crain,Mr. Black Eterna Gold Effects,1
Samantha Crain,Strymon BigSky Multidimensional Reverberator - Reverb,1
Samantha Crain,Heavy Electronics Radio Havana,1
Samantha Crain,Greenhouse Effects Stonefish Chorus Vibrato,1
Samantha Crain,Cusack Tap-a-Whirl Tremolo,1
Samantha Crain,Electro-Harmonix Bass MicroSynth Effects,1
Samantha Crain,EarthQuaker Devices Rainbow Machine Polyphonic Pitch Mesmerizer,1
Samantha Crain,EarthQuaker Devices Bit Commander,1
Samantha Crain,Strymon TimeLine - Multidimensional Delay Effects - Delay,1
Samantha Crain,Strymon BlueSky Reverberator,1
Samantha Crain,Walrus Audio Voyager Overdrive,1
Samira Winter,Line 6 DL4 Delay,1
Samira Winter,Boss Roland RE-20 Space Echo,1
Sammy Duet,Maxon OD808 Overdrive,1
Sammy Duet,Totally Wycked Audio Triskelion Harmonic Energiser,1
Samuel Lockwood,MXR 6-Band Graphic Equalizer,1
Samuel Lockwood,Electro-Harmonix POG2 Polyphonic Octave Generator,1
Samuel Lockwood,Boss RV-5 Digital Reverb Effects,1
Samuel Lockwood,Eventide TimeFactor Twin Delay,1
Samuel Lockwood,Fulltone Full-Drive2 Mosfet,1
Samuel Lockwood,Wampler Nirvana Chorus,1
Samuel Lockwood,Boss TU-2 Chromatic Tuner,1
Samuel Lockwood,Boss DD-6 Digital Delay,1
Samuel Thomas Fryer,Boss DS-2 Turbo Distortion,1
Samuel Thomas Fryer,Boss TU-3 Chromatic Tuner,1
Samuel Thomas Fryer,TC Electronic Spark Mini Booster,1
Sascha Gerstner,DigiTech Control 2,1
Sascha Gerstner,Boss FS-5U Nonlatching Footswitch,1
Sascha Gerstner,Dunlop Heil HT1 Talk Box,1
Sascha Gerstner,DigiTech GSP1101 Guitar Multi Effects Processor,1
Sascha Gerstner,Boss PS-6 Harmonist Pitch Shifter,1
Sascha Gerstner,ISP Technologies Decimator Noise Reduction,1
Sascha Gerstner,TC Electronic PolyTune Polyphonic Tuner,1
Sascha Vollmer,Ibanez TS808 The Original Tube Screamer,1
Sascha Vollmer,Boss TU-3 Chromatic Tuner,1
Scott Gorham,Boss TU-3 Chromatic Tuner,1
Scott Gorham,Retro-Sonic Stereo Chorus,1
Scott Gorham,Ernie Ball 6185 Wah,1
Scott Henderson,Vertex Boost,1
Scott Henderson,Boss FV-300H Volume,1
Scott Henderson,Boss FV-500L Volume - Low Impedance,1
Scott Henderson,Vox Wah,1
Scott Henderson,Korg Pandora Mini,1
Scott Henderson,Strymon Ola dBucket Chorus & Vibrato,1
Scott Henderson,Klon Centaur Professional Overdrive Guitar,1
Scott Henderson,Strymon Lex Rotary Rotating Speaker Effects,1
Scott Henderson,Snark SN-8 Super Tight All Instrument Tuner,1
Scott Henderson,Trombetta Robotone,1
Scott Henderson,EWS Subtle Volume Control,1
Scott Henderson,Boss RC-3 Loop Station,1
Scott Henderson,Arion SCH-1 Stereo Chorus,1
Scott Henderson,ZVex Fuzz Factory,1
Scott Henderson,Boss SE-70 Super Effects Processor,1
Scott Henderson,Fulltone PlimSoul,1
Scott Henderson,Fulltone Full-Drive2 Mosfet,1
Scott Henderson,Fulltone OF-2 Octafuzz Fuzz,1
Scott Henderson,Maxon SD-9 Sonic Distortion,1
Scott Henderson,Ibanez TS9 Tube Screamer,1
Scott Henderson,MXR M133 Micro Amp,1
Scott Henderson,Analogman Beano Boost,1
Scott Henderson,Vemuram Jan Ray Overdrive,1
Scott Henderson,Xotic Effects RC-Booster Scott Henderson,1
Scott Henderson,Xotic Effects Robotalk,1
Scott Hill,MXR M107 Phase 100 Effects,1
Scott Hill,Univox Super-Fuzz,1
Scott Hill,Crown W-Fuzz,1
Scott Holiday,Electro-Harmonix Micro POG,1
Scott Holiday,Deep Trip Hellbender,1
Scott Holiday,Analogman Peppermint Fuzz,1
Scott Holiday,MXR Carbon Copy Analog Delay,1
Scott Holiday,Basic Audio Gnarly Fuzz,1
Scott Holiday,MXR MC404 CAE Wah,1
Scott Holiday,ZVex Fuzz Probe,1
Scott Holiday,Option 5 Destination Rotation,1
Scott Holiday,Keeley Nova Wah,1
Scott Holiday,Way Huge Electronics Ringworm Ring Modulator,1
Scott Holiday,KR MegaVibe,1
Scott Holiday,Vox Tonebender Effects,1
Scott Holiday,Deep Trip BOG Fuzz,1
Scott Holiday,Radial Engineering Tonebone JX-2 Pro Switchbone,1
Scott Holiday,Keeley Time Machine Boost,1
Scott Holiday,Dunlop DVP1 Volume,1
Scott Holiday,Roger Mayer Octavia,1
Scott Holiday,Strymon Flint Tremolo & Reverb,1
Scott Holiday,Demeter TRM-1 Tremulator Tremolo,1
Scott Holiday,Way Huge Electronics Aqua-Puss MkII Analog Delay,1
Scott Holiday,Analogman King of Tone Overdrive,1
Scott Holiday,Line 6 DL4 Delay,1
Scott Holiday,Peterson Stomp Classic StrobeTuner,1
Scott Holiday,Strymon Favorite Switch,1
Scott Holiday,Univox Super-Fuzz,1
Scott Ian,DigiTech Artist Series Scott Ian Black-13,1
Scott Ian,KHDK Ghoul Screamer Effect,1
Scott Ian,MXR MC402 Boost/Overdrive,1
Scott Ian,MXR EVH90 Phase 90,1
Scott Ian,MXR Carbon Copy Analog Delay,1
Scott Ian,MXR M135 Smart Gate Noise Gate,1
Scott Ian,ISP Technologies Decimator Noise Reduction,1
Scott Ian,DigiTech Whammy (4th Gen),1
Scott Ian,MXR MC404 CAE Wah,1
Scott Ian,TC Electronic Spark Mini Booster,1
Scott Ian,TC Electronic Spark Booster,1
Scott Ian,TC Electronic Corona Chorus,1
Scott Ian,TC Electronic Flashback Delay,1
Scott Ian,DigiTech Multi Chorus,1
Scott Ian,DigiTech Whammy II,1
Scott Ian,TC Electronic PolyTune 2 Mini,1
Scott Ian,TC Electronic Polytune 2 Tuner,1
Scott Ian,TC Electronic Stereo Chorus Flanger,1
Scott Ian,TC Electronic Flashback X4 Delay,1
Scott Ian,TC Electronic MojoMojo Overdrive,1
Scott Johnson,Maxon OD-9 Overdrive,1
Scott Johnson,Ibanez TS9 Tube Screamer,1
Scott Kelly,MXR M103 Blue Box,1
Scott Kelly,MXR EVH 35th Anniversary Phase 90,1
Scott Kelly,MXR Flanger,1
Scott LePage,MXR Smart Gate Noise Gate,1
Scott LePage,MXR EVH90 Phase 90,1
Scott LePage,Dunlop DVP3 Volume (X),1
Scott LePage,Boss TU-3 Chromatic Tuner,1
Scott LePage,Dunlop CBM95 Cry Baby Mini Wah,1
Scott LePage,MXR Carbon Copy Analog Delay,1
Scott LePage,MXR M234 Analog Chorus,1
Scott Lucas,Boss GT-5 Processor,1
Scott McKeon,SM Fuzz,1
Scott Middleton,Providence Stampede DT,1
Scott Sharrard,Radial Engineering Tonebone Elevator Multi-Level Booster,1
Scott Sharrard,Radial Engineering Tonebone JX-2 Pro Switchbone,1
Scott Tournet,Fishman Aura Spectrum,1
Scott Tournet,Line 6 M9 Stompbox Modeler,1
Scott Tournet,Electro-Harmonix Deluxe Memory Man,1
Scott Tournet,Electro-Harmonix Holy Grail Nano Reverb,1
Scott Tournet,Xotic Effects EP Booster,1
Scott Tournet,Boss TU-3 Chromatic Tuner,1
Seamus Coyle,Dunlop Cry Baby Wah,1
Sean Lennon,Keeley Seafoam Chorus,1
Sean Lennon,Electro-Harmonix Holy Grail Nano Reverb,1
Sean Lennon,Electro-Harmonix Deluxe Memory Man,1
Sean Lennon,Sarno Music Solutions Earth Drive,1
Sean Lennon,MI Audio Crunch Box,1
Sean Lennon,Fulltone Supa-Trem ST-1 Tremolo,1
Sean Lennon,Vox Wah,1
Sean Lennon,Boss DD-7 Digital Delay,1
Sean Lennon,Pro Co RAT Distortion,1
Sean Lennon,Ibanez FL301-DX Flanger,1
Sean Lennon,Dunlop Cry Baby Zakk Wylde Signature Wah,1
Sean Lennon,ZVex Channel 2 Boost / Distortion Channel Two with Button,1
Sean Lennon,Boss OC-2 Octave,1
Sean Lennon,Electro-Harmonix Small Stone Phase Shifter Effects,1
Sean Lennon,EarthQuaker Devices Arpanoid Polyphonic Pitch Arpeggiator,1
Sean Lennon,DOD Phaser 201,1
Sean Lennon,Danelectro Back Talk Reverse Delay,1
Sean Lennon,Guitar Systems Fuzz Tool Junior,1
Sean Lennon,Ibanez AD-80,1
Sean O'Donnell,Boss TU-3 Chromatic Tuner,1
Sean O'Donnell,Line 6 MM4 Modulation,1
Sean O'Donnell,Boss OS-2 Overdrive Distortion,1
Sean O'Donnell,Electro-Harmonix Big Muff Pi,1
Seasick Steve,Ibanez TS9 Tube Screamer,1
Serge Tabachnikov,DigiTech Whammy Pitch-Shifting,1
Serge Tabachnikov,Maxon OD808 Overdrive,1
Serge Tabachnikov,Mad Professor Deep Blue Delay,1
Serge Tabachnikov,Dunlop GCB95 Cry Baby Wah Wah,1
Sergie Loobkoff,Electro-Harmonix Big Muff Pi,1
Sergie Loobkoff,MXR M102 Dyna Comp Compressor,1
Sergio Pizzorno,Line 6 ToneCore Echo Park Delay,1
Sergio Pizzorno,Roger Mayer Voodoo Vibe Plus,1
Sergio Pizzorno,Dunlop Cry Baby Wah,1
Sergio Pizzorno,Electro-Harmonix MicroSynth XO,1
Sergio Pizzorno,Boss TU-2 Chromatic Tuner,1
