equipment_names,equipment_urls
Radial Tonebone Classic Tube Distortion Pedal,/items/radial-tonebone-classic-tube-distortion-pedal
MXR La Machine – CSP203,/items/mxr-la-machine-csp203
Dunlop JDF2 Fuzz Face,/items/dunlop-jdf2-fuzz-face
Roland DEP-5,/items/roland-dep-5
Digitech DHP-33,/items/digitech-dhp-33
Electro-Harmonix XO Stereo Pulsar Tremolo Guitar Effects Pedal,/items/electro-harmonix-xo-stereo-pulsar-tremolo-guitar-effects-pedal
Roger Linn Design AdrenaLinn III Guitar Effects Processor,/items/roger-linn-design-adrenalinn-iii-guitar-effects-processor
Philippe Dubreuille Guitar Custom,/items/philippe-dubreuille-guitar-custom
1963 Gibson ES-345 Black,/items/1963-gibson-es-345-black
Gibson ES-330 1962 Cherry Red,/items/gibson-es-330-1962-cherry-red
Fender 59 Bassman LTD,/items/fender-59-bassman-ltd
Jerry Jones Electric Sitar,/items/jerry-jones-electric-sitar
TC Electronic The Dreamscape John Petrucci Signature Modulation Pedal,/items/tc-electronic-the-dreamscape-john-petrucci-signature-modulation-pedal
Morley Steve Vai Bad Horsie 2 Contour Wah Pedal,/items/morley-steve-vai-bad-horsie-2-contour-wah-pedal
CIOKS DC10 Power Supply,/items/cioks-dc10-power-supply
Roger Mayer Fuzz Box,/items/roger-mayer-fuzz-box
Marshall Drivemaster,/items/marshall-drivemaster
Ibanez FL-9 Flanger,/items/ibanez-fl-9-flanger
Myrtle Pedals Japanese Horror Fuzz Pedal,/items/myrtle-pedals-japanese-horror-fuzz-pedal
Modtone MT-DD Deep Dive Octave Pedal,/items/modtone-mt-dd-deep-dive-octave-pedal
Electro-Harmonix Stereo Memory Man,/items/electro-harmonix-stereo-memory-man
Devi Ever Shoe Gazer,/items/devi-ever-shoe-gazer
Radial Engineering BigShot™ ABY True Bypass Switcher,/items/radial-engineering-bigshot-aby-true-bypass-switcher
Fender 2016 Limited Edition Figured Neck American Standard Telecaster Electric Guitar Cognac Burst,/items/fender-2016-limited-edition-figured-neck-american-standard-telecaster-electric-guitar-cognac-burst
Gibson Les Paul Classic Custom Ebony,/items/gibson-les-paul-classic-custom-ebony
Gibson SG Standard Electric Guitar,/items/gibson-sg-standard-electric-guitar
Gibson Les Paul Traditional Electric Guitar,/items/gibson-les-paul-traditional-electric-guitar
Fender American Standard Telecaster Electric Guitar,/items/fender-american-standard-telecaster-electric-guitar
Fender Jim Root Stratocaster,/items/fender-jim-root-stratocaster
ESP LTD EC Series EC-1000 Electric Guitar,/items/esp-ltd-ec-series-ec-1000-electric-guitar
Jackson Pro Series DK2 L,/items/jackson-pro-series-dk2-l
Blackstar HT Studio 20H Head,/items/blackstar-ht-studio-20h-head
Jet City Amplification JCA20H 20W Tube Guitar Amp Head,/items/jet-city-amplification-jca20h-20w-tube-guitar-amp-head
"Blackstar HTV212 2x12"" Guitar Cab Speaker Cabinet",/items/blackstar-htv212-2x12-guitar-cab-speaker-cabinet
Rockett Pedals 10 Ton Hammer Guitar Effects Pedal,/items/rockett-pedals-10-ton-hammer-guitar-effects-pedal
30th Anniversary Ibanez TS9 Tube Screamer,/items/30th-anniversary-ibanez-ts9-tube-screamer
Dunlop Tortex Standard Guitar Picks 0.73mm,/items/dunlop-tortex-standard-guitar-picks-0-73mm
Cordial Cables,/items/cordial-cables
Harley Benton G112 Vintage Cabinet,/items/harley-benton-g112-vintage-cabinet
Fender American Standard Jazz Bass Sunburst,/items/fender-american-standard-jazz-bass-sunburst
Ernie Ball 2221 Regular Slinky Electric Guitar Strings,/items/ernie-ball-2221-regular-slinky-electric-guitar-strings
Yamaha Birch Custom Absolute,/items/yamaha-birch-custom-absolute
M-Audio MTRACK Eight,/items/m-audio-mtrack-eight
"Meinl 10"" HCS Splash",/items/meinl-10-hcs-splash
gibson slingshot guitar strap,/items/gibson-slingshot-guitar-strap
BOSS TU-1000 Stage Tuner,/items/boss-tu-1000-stage-tuner
SKB SKB-PS-55 Stagefive Professional Pedalboard,/items/skb-skb-ps-55-stagefive-professional-pedalboard
Subdecay Vitruvian Mod,/items/subdecay-vitruvian-mod
MXR M-234 Analog Chorus,/items/mxr-m-234-analog-chorus
MG Music - That's Echo Folks,/items/mg-music-that-s-echo-folks
Rocktron Banshee 2 Talk Box,/items/rocktron-banshee-2-talk-box
Boss FV-100 Volume Pedal,/items/boss-fv-100-volume-pedal
Fender PT-100 Chromatic Tuner,/items/fender-pt-100-chromatic-tuner
King VOX Wah,/items/king-vox-wah
Fulltone '69 Fuzz Pedal,/items/fulltone-69-fuzz-pedal
Electro-Harmonix Russian Big Muff Pi,/items/electro-harmonix-russian-big-muff-pi
Behringer DR400 - Digital Reverb-Delay,/items/behringer-dr400-digital-reverb-delay
Dunlop Cry Baby 105Q Bass Wah Pedal,/items/dunlop-cry-baby-105q-bass-wah-pedal
Voodoo Lab Amp Selector,/items/voodoo-lab-amp-selector
Electro-Harmonix Octave Multiplexer Pedal,/items/electro-harmonix-octave-multiplexer-pedal
Walrus Audio Julia Analog Chorus/Vibrato,/items/walrus-audio-julia-analog-chorus-vibrato
Tortuga Effects Rain Delay,/items/tortuga-effects-rain-delay
Red Witch Fuzz God II Pedal,/items/red-witch-fuzz-god-ii-pedal
JHS Pollinator 3-Knob Germanium Fuzz,/items/jhs-pollinator-3-knob-germanium-fuzz
Keeley Electronics 6 Stage Phaser,/items/keeley-electronics-6-stage-phaser
Maxon AD-999 Analog Delay,/items/maxon-ad-999-analog-delay
Electro-Harmonix Nano POG Polyphonic Octave Generator Guitar Effects Pedal,/items/electro-harmonix-nano-pog-polyphonic-octave-generator-guitar-effects-pedal
Fire Custom Shop Edu Ardanuy Signature Burn It Pedal,/items/fire-custom-shop-edu-ardanuy-signature-burn-it-pedal
Zoom G2E Edu Ardanuy Signature Pedal,/items/zoom-g2e-edu-ardanuy-signature-pedal
ZVex Octane 3 Fuzz,/items/zvex-octane-3-fuzz
Ibanez PT909,/items/ibanez-pt909
MXR EVH 35th Anniversary Phase 90,/items/mxr-evh-35th-anniversary-phase-90
Lehle Little Dual Amp Switcher Guitar Pedal,/items/lehle-little-dual-amp-switcher-guitar-pedal
Fulltone Mini Deja Vibe 2,/items/fulltone-mini-deja-vibe-2
Pedaltrain Pro,/items/pedaltrain-pro
Walrus Audio Janus Tremolo Fuzz Boutique Guitar Pedal,/items/walrus-audio-janus-tremolo-fuzz-boutique-guitar-pedal
Bogner Ecstasy Red Overdrive/Boost Guitar Effects Pedal,/items/bogner-ecstasy-red-overdrive-boost-guitar-effects-pedal
TC Helicon VoiceTone D1 Doubling Detune Pedal,/items/tc-helicon-voicetone-d1-doubling-detune-pedal
Enormous Door Scud,/items/enormous-door-scud
Montgomery Applicances Civil War Muff,/items/montgomery-applicances-civil-war-muff
Mooer Ensemble King Analog Chorus Guitar Effects Pedal,/items/mooer-ensemble-king-analog-chorus-guitar-effects-pedal
DigiTech DigiVerb Digital Reverb Pedal,/items/digitech-digiverb-digital-reverb-pedal
Paul Cochrane Tim Overdrive,/items/paul-cochrane-tim-overdrive
Fuzzrocious Rat Tail,/items/fuzzrocious-rat-tail
EMMA reezaFRATzitz,/items/emma-reezafratzitz
Mr. Black Supermoon Chrome reverb pedal,/items/mr-black-supermoon-chrome-reverb-pedal
MXR Custom Shop CSP-101CL Script Logo Phase 90 with LED,/items/mxr-custom-shop-csp-101cl-script-logo-phase-90-with-led
Boss SG-1 Slow Gear Effect Pedal,/items/boss-sg-1-slow-gear-effect-pedal
Chase Bliss Audio Tonal Recall Analog Delay,/items/chase-bliss-audio-tonal-recall-analog-delay
Spaceman Voyager I Tremolo,/items/spaceman-voyager-i-tremolo
Adventure Audio Fuzz Peaks,/items/adventure-audio-fuzz-peaks
Dr Scientist BitQuest!,/items/dr-scientist-bitquest
Union Tube & Transistor More,/items/union-tube-transistor-more
Tomkat Day Dreamer,/items/tomkat-day-dreamer
Ernie Ball Volume Pedal/Switch,/items/ernie-ball-volume-pedal-switch
Way Huge Pork Loin Overdrive,/items/way-huge-pork-loin-overdrive
MXR M-83 Bass Chorus Deluxe,/items/mxr-m-83-bass-chorus-deluxe
JHS The Prestige,/items/jhs-the-prestige
DigiTech 20th Anniversary Chrome Whammy Pedal,/items/digitech-20th-anniversary-chrome-whammy-pedal
Emma Discombobulator,/items/emma-discombobulator
MI Audio Blues Pro,/items/mi-audio-blues-pro
Tech 21 Boost RVB,/items/tech-21-boost-rvb
Schulte Compact phaser,/items/schulte-compact-phaser
Sam Ash Fuzzz Boxx,/items/sam-ash-fuzzz-boxx
Vox Treble booster,/items/vox-treble-booster
Bixonic Expandora EXP-2000R,/items/bixonic-expandora-exp-2000r
ZVex Mastotron Fuzz Pedal,/items/zvex-mastotron-fuzz-pedal
Line 6 EX-1 Expression Pedal,/items/line-6-ex-1-expression-pedal
Digitech RP-20,/items/digitech-rp-20
ZVex Fuzz Probe,/items/zvex-fuzz-probe
DigiTech XP-300 Space Station,/items/digitech-xp-300-space-station
Electro-Harmonix Holier Grail,/items/electro-harmonix-holier-grail
Lovetone Ring Stinger,/items/lovetone-ring-stinger
Electro-Harmonix 16 Second Delay Pedal,/items/electro-harmonix-16-second-delay-pedal
DOD Buzz Box FX33,/items/dod-buzz-box-fx33
Danelectro French Toast,/items/danelectro-french-toast
Danelectro Pastrami Overdrive,/items/danelectro-pastrami-overdrive
JHS Sweet Tea V2,/items/jhs-sweet-tea-v2
Arc Effects Crimson King Fuzz Pedal,/items/arc-effects-crimson-king-fuzz-pedal
Arc Effects Klone V2,/items/arc-effects-klone-v2
Earthquaker Devices Fuzz Master General,/items/earthquaker-devices-fuzz-master-general
Disaster Area DMC-3XL MIDI Foot Controller,/items/disaster-area-dmc-3xl-midi-foot-controller
Mr. Black Boost Tiger,/items/mr-black-boost-tiger
Voodoo Lab Pedal Power MONDO,/items/voodoo-lab-pedal-power-mondo--2
JHS Crayon Overdrive Pedal,/items/jhs-crayon-overdrive-pedal
BOSS FV 300L,/items/boss-fv-300l
BOSS GT-8 Guitar Effects Processor,/items/boss-gt-8-guitar-effects-processor
Dunlop 95Q Cry Baby Wah Wah,/items/dunlop-95q-cry-baby-wah-wah
Lead Foot ABY Switch,/items/lead-foot-aby-switch
Moog Moogerfooger Low-Pass Filter,/items/moog-moogerfooger-low-pass-filter
Roland Chorus Echo SRE-555,/items/roland-chorus-echo-sre-555
MXR M-132 Super Comp Compressor Pedal,/items/mxr-m-132-super-comp-compressor-pedal
Roger Linn Design AdrenaLinn II,/items/roger-linn-design-adrenalinn-ii
Malekko Ekko 616 Analog Delay,/items/malekko-ekko-616-analog-delay
Lovetone Big Cheese,/items/lovetone-big-cheese
Malekko B:Assmaster Distortion Pedal,/items/malekko-b-assmaster-distortion-pedal
Fender Stratocaster Electric Guitar,/items/fender-stratocaster-electric-guitar
banez Tone-Lok AP7 Analog Phaser Guitar Effects Pedal,/items/banez-tone-lok-ap7-analog-phaser-guitar-effects-pedal
Behringer VD-400,/items/behringer-vd-400
Danelectro FAB Delay Pedal,/items/danelectro-fab-delay-pedal
Ten-Ten Triangle Fuzz,/items/ten-ten-triangle-fuzz
Dunlop Jimi Hendrix™ Signature Wah,/items/dunlop-jimi-hendrix-signature-wah
Seymour Duncan Palladium Gain Stage,/items/seymour-duncan-palladium-gain-stage
Tanabe.TV Dumkudo Drive,/items/tanabe-tv-dumkudo-drive
Gig-Fx Chopper,/items/gig-fx-chopper
Marshall ShredMaster,/items/marshall-shredmaster
Pigtronix ADSR Compressor/Sustainer Effects Pedal,/items/pigtronix-adsr-compressor-sustainer-effects-pedal
Moog MF107 Moogerfooger Freqbox,/items/moog-mf107-moogerfooger-freqbox
Keeley True Bypass Looper,/items/keeley-true-bypass-looper
Radial JDI duplex direct box,/items/radial-jdi-duplex-direct-box
MXR ZW38 Black Label Chorus,/items/mxr-zw38-black-label-chorus
Dunlop Silicon Fuzz Face Mini Distortion,/items/dunlop-silicon-fuzz-face-mini-distortion
Walrus Audio Vanguard - Dual Phase,/items/walrus-audio-vanguard-dual-phase
Maxon FL-9,/items/maxon-fl-9
Sweet Sound Ultra Vibe,/items/sweet-sound-ultra-vibe
Dunlop JHOC1 Jimi Hendrix Octavio,/items/dunlop-jhoc1-jimi-hendrix-octavio
Analogman modded Ibanez TS-808,/items/analogman-modded-ibanez-ts-808
Vertex Axis Wah,/items/vertex-axis-wah
XTS Custom Pedals Atomic Overdrive,/items/xts-custom-pedals-atomic-overdrive
Demeter TRM-1 Tremulator Tremolo Pedal,/items/demeter-trm-1-tremulator-tremolo-pedal
MXR M-159 Stereo Tremolo Pan,/items/mxr-m-159-stereo-tremolo-pan
Boss FV-30H Compact Foot Volume Pedal,/items/boss-fv-30h-compact-foot-volume-pedal
EWS Fuzzy Drive,/items/ews-fuzzy-drive
Maxon SD-9 Sonic Distortion,/items/maxon-sd-9-sonic-distortion
Fulltone Choralflange,/items/fulltone-choralflange
Boss ME-50 Guitar Multi Effects Pedal,/items/boss-me-50-guitar-multi-effects-pedal
Diago Commuter,/items/diago-commuter
Korg FLG-1 Flanger,/items/korg-flg-1-flanger
Ibanez AF-9,/items/ibanez-af-9
Yamaha MFC10 MIDI Foot Controller,/items/yamaha-mfc10-midi-foot-controller
Rockett Animal Overdrive,/items/rockett-animal-overdrive
Biyang FZ-10 Baby Boom Fuzz Star,/items/biyang-fz-10-baby-boom-fuzz-star
Electro-Harmonix Frequency Analyzer,/items/electro-harmonix-frequency-analyzer
Keith McMillen 12 Step Foot Controller,/items/keith-mcmillen-12-step-foot-controller
DOD FX-17 Wah-Volume Pedal,/items/dod-fx-17-wah-volume-pedal
Heavy Electronics Rodeo Loop,/items/heavy-electronics-rodeo-loop
Korg Pitchblack Poly Polyphonic Pedal Tuner PB03,/items/korg-pitchblack-poly-polyphonic-pedal-tuner-pb03
T-rex Alberta,/items/t-rex-alberta
Maxon OD820 Overdrive Pro,/items/maxon-od820-overdrive-pro
Way Huge Electronics Aqua-Puss Original Analog Delay Guitar Effects Pedal,/items/way-huge-electronics-aqua-puss-original-analog-delay-guitar-effects-pedal
Electro-Harmonix HOG 2 Harmonic Octave Generator Guitar Effects Pedal,/items/electro-harmonix-hog-2-harmonic-octave-generator-guitar-effects-pedal
JHS The Kilt Overdrive Boost,/items/jhs-the-kilt-overdrive-boost
Electro-Harmonix Chill Switch Momentary Line Selector,/items/electro-harmonix-chill-switch-momentary-line-selector
DigiTech Hardwire SP-7 Stereo Phaser Pedal,/items/digitech-hardwire-sp-7-stereo-phaser-pedal
Mooer Black Secret Distortion Pedal,/items/mooer-black-secret-distortion-pedal
Dr. Scientist Reverberator,/items/dr-scientist-reverberator
Fender Blender,/items/fender-blender
Dunlop MXR M135 Smart Gate,/items/dunlop-mxr-m135-smart-gate
Pigtronix Philosopher's Rock Compressor,/items/pigtronix-philosopher-s-rock-compressor
Death by Audio Interstellar Overdriver Supreme,/items/death-by-audio-interstellar-overdriver-supreme
Rogue Analog Delay,/items/rogue-analog-delay
Dr. Scientist The Elements,/items/dr-scientist-the-elements
Suhr Koko Boost,/items/suhr-koko-boost
BOSS GT-5 Guitar Effects Processor,/items/boss-gt-5-guitar-effects-processor
D*A*M Red Rooster,/items/d-a-m-red-rooster
Zoom 9002,/items/zoom-9002
DOD Chain Reaction,/items/dod-chain-reaction
Line 6 POD HD500X,/items/line-6-pod-hd500x
Korg ToneWorks AX1000G,/items/korg-toneworks-ax1000g
BBE Sonic Stomp Sonic Maximizer Guitar Effects Pedal,/items/bbe-sonic-stomp-sonic-maximizer-guitar-effects-pedal
Shoe Savior Machine,/items/shoe-savior-machine
One Control AB Box,/items/one-control-ab-box
Mesa/Boogie Grid Slammer Overdrive,/items/mesa-boogie-grid-slammer-overdrive
Musicom LAB / EFX MK-III PLUS,/items/musicom-lab-efx-mk-iii-plus
Lazy J Cruiser Deuce dual overdrive,/items/lazy-j-cruiser-deuce-dual-overdrive
MWFX Judder,/items/mwfx-judder
MXR Smart Gate® Pro M235,/items/mxr-smart-gate-pro-m235
Korg DT-10BK Digital Foot Pedal Tuner,/items/korg-dt-10bk-digital-foot-pedal-tuner
Carl Martin Octa-Switch MK3 Multi-Effects Looper,/items/carl-martin-octa-switch-mk3-multi-effects-looper
Dirt Transmitter,/items/dirt-transmitter
EarthQuaker Devices Tone Reaper,/items/earthquaker-devices-tone-reaper
J. Rockett Audio Designs Guthrie Trapp Overdrive Pedal,/items/j-rockett-audio-designs-guthrie-trapp-overdrive-pedal
XTS Winford Drive Pedal,/items/xts-winford-drive-pedal
JHS Morning Glory,/items/jhs-morning-glory
Boss ODB-3 Bass OverDrive Effects Pedal,/items/boss-odb-3-bass-overdrive-effects-pedal
Roger Mayer Voodoo-Vibe Jr.,/items/roger-mayer-voodoo-vibe-jr
Suhr Shiba Drive Reloaded Pedal,/items/suhr-shiba-drive-reloaded-pedal
Fairfield Circuitry Unpleasant Surprise,/items/fairfield-circuitry-unpleasant-surprise
RJM MasterMind MIDI Foot Controller,/items/rjm-mastermind-midi-foot-controller
Death By Audio Interstellar Overdrive Deluxe,/items/death-by-audio-interstellar-overdrive-deluxe
Digitech XHP Hyper Phase,/items/digitech-xhp-hyper-phase
Snark SN10S,/items/snark-sn10s
Mu-Tron Wah,/items/mu-tron-wah
Zvex Ooh Wah,/items/zvex-ooh-wah
Boss SY-300 Guitar Synthesizer,/items/boss-sy-300-guitar-synthesizer
Schroeder Blister Agent,/items/schroeder-blister-agent
MXR KFK 10 Band EQ,/items/mxr-kfk-10-band-eq
Ibanez CP-9 Compressor/Limiter Effects Pedal,/items/ibanez-cp-9-compressor-limiter-effects-pedal
Airis Effects Savage Drive,/items/airis-effects-savage-drive
Korg Miku Stomp,/items/korg-miku-stomp
Menatone Red Snapper,/items/menatone-red-snapper
Lexicon MPX G2,/items/lexicon-mpx-g2
MXR Custom Audio Electronics RS-10 MIDI Foot Controller,/items/mxr-custom-audio-electronics-rs-10-midi-foot-controller
Morley Abc Selector Combiner Switch,/items/morley-abc-selector-combiner-switch
Barber Direct Drive,/items/barber-direct-drive
Danelectro Reel Echo Tape Simulator Pedal,/items/danelectro-reel-echo-tape-simulator-pedal
Prescription Electronics Overdriver,/items/prescription-electronics-overdriver
Maestro Boomerang Volume/wah pedal,/items/maestro-boomerang-volume-wah-pedal
Electro-Harmonix Q-Tron,/items/electro-harmonix-q-tron
Tech 21 SansAmp Para Driver DI v2,/items/tech-21-sansamp-para-driver-di-v2
MXR Iso-Brick Power Supply,/items/mxr-iso-brick-power-supply
Boss DSD-2 Digital Sampler/Delay,/items/boss-dsd-2-digital-sampler-delay
Dunlop UV-1 Univibe Foot Controller Pedal,/items/dunlop-uv-1-univibe-foot-controller-pedal
Diaz Texas Tremodillo Tremolo Box Guitar Pedal,/items/diaz-texas-tremodillo-tremolo-box-guitar-pedal
Fractal Axe-FX II Preamp FX Processor,/items/fractal-axe-fx-ii-preamp-fx-processor
Gurus 1959 Doubledecker,/items/gurus-1959-doubledecker
DigiTech Hardwire DL8,/items/digitech-hardwire-dl8
DigiTech Hardwire Series TR-7 Stereo Tremolo and Rotary Guitar Effects Pedal,/items/digitech-hardwire-series-tr-7-stereo-tremolo-and-rotary-guitar-effects-pedal
DOD FX25 Envelope Filter Pedal,/items/dod-fx25-envelope-filter-pedal
Biyang RV-10 Tri Reverb,/items/biyang-rv-10-tri-reverb
Marion Henry Electric Fuzz Bucket,/items/marion-henry-electric-fuzz-bucket
Banzai Cold Fusion Overdrive,/items/banzai-cold-fusion-overdrive
Guyatone MD-2,/items/guyatone-md-2
Fuchs Royal Plush,/items/fuchs-royal-plush
Mesa Boogie Five-Band Graphic EQ,/items/mesa-boogie-five-band-graphic-eq
Fuchs Plush Drive,/items/fuchs-plush-drive
MoogerFooger MF-104M Analog Delay,/items/moogerfooger-mf-104m-analog-delay
Source Audio Soundblox 2 Orbital Modulator,/items/source-audio-soundblox-2-orbital-modulator
Malekko Omicron Fuzz,/items/malekko-omicron-fuzz
BBE G Screamer OG-1 Gus G Signature Overdrive,/items/bbe-g-screamer-og-1-gus-g-signature-overdrive
Providence Anadime Analog Chorus,/items/providence-anadime-analog-chorus
Boss ME-80 Guitar Multiple Effects,/items/boss-me-80-guitar-multiple-effects
Line 6 Relay G70,/items/line-6-relay-g70
Dirty Boy Black Sheep,/items/dirty-boy-black-sheep
Dirty Boy Stone Boy,/items/dirty-boy-stone-boy
Dirty Boy Afro Fuzz,/items/dirty-boy-afro-fuzz
Dirty Boy Cannibal Boy,/items/dirty-boy-cannibal-boy
Dirty Boy Ball Buster,/items/dirty-boy-ball-buster
Dirty Boy Octo '59,/items/dirty-boy-octo-59
Dirty Boy Fuzzy Boy,/items/dirty-boy-fuzzy-boy
Dirty Boy Germanium Boy,/items/dirty-boy-germanium-boy
Dirty Boy Buzzy Boy,/items/dirty-boy-buzzy-boy
Ernie Ball 6181 VP JR 25K Volume Pedal For Active Electronics,/items/ernie-ball-6181-vp-jr-25k-volume-pedal-for-active-electronics
Dirty Boy Tone Bully Fuzz Pedal,/items/dirty-boy-tone-bully-fuzz-pedal
Peterson StroboRack Tuner,/items/peterson-stroborack-tuner
Origin Effects Cali76-STD Limiting Amplifier Pedal,/items/origin-effects-cali76-std-limiting-amplifier-pedal
Darkglass Electronics Microtubes B7K Analog Bass Preamp Pedal,/items/darkglass-electronics-microtubes-b7k-analog-bass-preamp-pedal
Darkglass Electronics Microtubes B3K CMOS Bass Overdrive,/items/darkglass-electronics-microtubes-b3k-cmos-bass-overdrive
MXR M87 Bass Compressor Bass Effects Pedal,/items/mxr-m87-bass-compressor-bass-effects-pedal
Danelectro DD-1 Fab Tone Distortion Pedal,/items/danelectro-dd-1-fab-tone-distortion-pedal--2
Danelectro FAB Echo,/items/danelectro-fab-echo
Electro-Harmonix The Glove Overdrive,/items/electro-harmonix-the-glove-overdrive
Tech 21 SansAmp 3-Channel Programmable Bass Driver DI,/items/tech-21-sansamp-3-channel-programmable-bass-driver-di
Empress Effects Reverb,/items/empress-effects-reverb
MM-O3 Firefly Overdrive Guitar Effect Pedal,/items/mm-o3-firefly-overdrive-guitar-effect-pedal
Lehle P-Split II,/items/lehle-p-split-ii
Hilton Electronics Pro Guitar Pedal,/items/hilton-electronics-pro-guitar-pedal
Mojo Hand Fx Rook Royale,/items/mojo-hand-fx-rook-royale
TC Helicon VoiceTone C1 Vocal Effects Processor,/items/tc-helicon-voicetone-c1-vocal-effects-processor
Mooer Audio Noise Killer,/items/mooer-audio-noise-killer
Eno TC-31 AD-6 Analog Delay Guitar Pedal,/items/eno-tc-31-ad-6-analog-delay-guitar-pedal
Mooer Micro DI,/items/mooer-micro-di
Lovepedal Tchula,/items/lovepedal-tchula
Vertex BC109 Fuzz Pedal,/items/vertex-bc109-fuzz-pedal
Lovepedal Amp Eleven Effects Pedal,/items/lovepedal-amp-eleven-effects-pedal
Lastgasp Art Laboratories Tone Axe,/items/lastgasp-art-laboratories-tone-axe
Fender Yngwie Malmsteen Overdrive Pedal,/items/fender-yngwie-malmsteen-overdrive-pedal
Tone City Sweet Cream,/items/tone-city-sweet-cream
Tone City Model M,/items/tone-city-model-m
Tone City Golden Plexi,/items/tone-city-golden-plexi
Tone city King of Blues,/items/tone-city-king-of-blues
Vox Blue Bulldog,/items/vox-blue-bulldog
Lehle Dual A/B Switcher,/items/lehle-dual-a-b-switcher
