equipment_names,equipment_urls
MI Audio Megalith Delta Effects Pedal,/items/mi-audio-megalith-delta-effects-pedal
Xotic Effects BB Plus Preamp and Boost,/items/xotic-effects-bb-plus-preamp-and-boost
Strymon OB.1 Optical Compressor and Clean Boost Pedal,/items/strymon-ob-1-optical-compressor-and-clean-boost-pedal
Jimi Hendrix Fuzz Face Distortion Pedal,/items/jimi-hendrix-fuzz-face-distortion-pedal
Way Huge Electronics WHE301 Fat Sandwich Harmonic Saturator Distortion Guitar Effects Pedal,/items/way-huge-electronics-whe301-fat-sandwich-harmonic-saturator-distortion-guitar-effects-pedal
MXR Micro Flanger – M152,/items/mxr-micro-flanger-m152
Moog Minifooger MF Boost,/items/moog-minifooger-mf-boost
Moog Minifooger MF Ring Ring Modulator,/items/moog-minifooger-mf-ring-ring-modulator
MoogerFooger MF-104M Analog Delay,/items/moogerfooger-mf-104m-analog-delay
Moog Music Minifooger Delay Pedal,/items/moog-music-minifooger-delay-pedal
Moog MP-201 Multipedal,/items/moog-mp-201-multipedal
Keeley Time Machine Boost,/items/keeley-time-machine-boost
Way Huge Electronics Ringworm Ring Modulator,/items/way-huge-electronics-ringworm-ring-modulator
Custom Zap Pedal,/items/custom-zap-pedal
Deep Trip BOG Fuzz,/items/deep-trip-bog-fuzz
Deep Trip Hellbender,/items/deep-trip-hellbender
Vox Tonebender Effects Pedal,/items/vox-tonebender-effects-pedal
ZVex Fuzz Probe,/items/zvex-fuzz-probe
Basic Audio Gnarly Fuzz Pedal,/items/basic-audio-gnarly-fuzz-pedal
Analog Man Peppermint Fuzz,/items/analog-man-peppermint-fuzz
Option 5 Destination Rotation,/items/option-5-destination-rotation
KR MegaVibe,/items/kr-megavibe
Keeley Nova Wah,/items/keeley-nova-wah
Big Ear N.Y.C. Loaf Fuzz Pedal,/items/big-ear-n-y-c-loaf-fuzz-pedal
Malekko Ekko 616 Analog Delay,/items/malekko-ekko-616-analog-delay
Malekko Spring Chicken Reverb,/items/malekko-spring-chicken-reverb
ZVex Effects Seek-Trem Hand Painted Tremolo,/items/zvex-effects-seek-trem-hand-painted-tremolo
Big Ear N.Y.C. Woodcutter Distortion Pedal,/items/big-ear-n-y-c-woodcutter-distortion-pedal
MXR M66S Classic Overdrive Guitar Effects Pedal,/items/mxr-m66s-classic-overdrive-guitar-effects-pedal
Livewire ABY Switch,/items/livewire-aby-switch
Pedaltrain 1,/items/pedaltrain-1
Dunlop Echoplex Delay EP103,/items/dunlop-echoplex-delay-ep103
"Stomp The Sun, Tuner Pedal Sun Visor",/items/stomp-the-sun-tuner-pedal-sun-visor
Sennheiser EW 100 G2 True Diversity Receiver,/items/sennheiser-ew-100-g2-true-diversity-receiver
WEM Pep Rush,/items/wem-pep-rush
Electro Harmonix Big Muff Civil War,/items/electro-harmonix-big-muff-civil-war
ZVEX Effects Vextron Distortron Guitar Effects Pedal,/items/zvex-effects-vextron-distortron-guitar-effects-pedal
Zoom MS-70CDR MultiStomp Chorus/Delay/Reverb Pedal,/items/zoom-ms-70cdr-multistomp-chorus-delay-reverb-pedal
ZOOM MS-100BT,/items/zoom-ms-100bt
TempleBoard Duo 24,/items/templeboard-duo-24
Decibel Eleven Hot Stone HC Isolated DC Power Supply,/items/decibel-eleven-hot-stone-hc-isolated-dc-power-supply
Strymon Brigadier dBucket Delay,/items/strymon-brigadier-dbucket-delay
Voodoo Lab Bosstone,/items/voodoo-lab-bosstone
MC-FX Super Fuzz Copy,/items/mc-fx-super-fuzz-copy
Custom Audio Electronics RS-5 MIDI Foot Controller,/items/custom-audio-electronics-rs-5-midi-foot-controller
ZVex Double Rock,/items/zvex-double-rock
Real Tube Tube Works Overdrive Pedal,/items/real-tube-tube-works-overdrive-pedal
Custom Audio Electronics Japan Twin Tremolo Pedal,/items/custom-audio-electronics-japan-twin-tremolo-pedal
KR Megavibe Vibrato Pedal,/items/kr-megavibe-vibrato-pedal
Real McCoy Custom RMC3 Wah Pedal,/items/real-mccoy-custom-rmc3-wah-pedal
Lovetone Meatball,/items/lovetone-meatball
Roland AF-100 BeeBaa Fuzz Pedal,/items/roland-af-100-beebaa-fuzz-pedal
Lovetone Big Cheese,/items/lovetone-big-cheese
EarthQuaker Devices Hoof Reaper,/items/earthquaker-devices-hoof-reaper
BOSS TU-3S,/items/boss-tu-3s
JMI Professional MKII Tone Bender,/items/jmi-professional-mkii-tone-bender
Gothard Flightcases Customized Pedalboard,/items/gothard-flightcases-customized-pedalboard
Boss FDR-1: Fender '65 Deluxe Reverb,/items/boss-fdr-1-fender-65-deluxe-reverb
Mantic Effects Vitriol Distortion,/items/mantic-effects-vitriol-distortion
Shaftsbury Duo-Fuzz,/items/shaftsbury-duo-fuzz
Electro-Harmonix Holy Stain,/items/electro-harmonix-holy-stain
Seymour Duncan Twin Tube,/items/seymour-duncan-twin-tube
Danelectro Reel Echo Tape Simulator Pedal,/items/danelectro-reel-echo-tape-simulator-pedal
"Trailer Trash 40x18"" ProSeries",/items/trailer-trash-40x18-proseries
Heptode Virtuoso Phase Shifter Pedal,/items/heptode-virtuoso-phase-shifter-pedal
Strymon Lex Rotary Rotating Speaker Effects Pedal,/items/strymon-lex-rotary-rotating-speaker-effects-pedal
Vox DelayLab Ultimate Delay Effects Pedal,/items/vox-delaylab-ultimate-delay-effects-pedal
Lovepedal AMP 50 Overdrive,/items/lovepedal-amp-50-overdrive
Keeley Modded Ibanez TS9 Mod Plus Tube Screamer,/items/keeley-modded-ibanez-ts9-mod-plus-tube-screamer
Whirlwind Rochester 'Orange Box' Phaser,/items/whirlwind-rochester-orange-box-phaser
DOD Flanger 670 Guitar Effect Pedal,/items/dod-flanger-670-guitar-effect-pedal
Tone Freak Naked OD,/items/tone-freak-naked-od
Boss DM-3 Analog Delay Effects Pedal,/items/boss-dm-3-analog-delay-effects-pedal
Vox Wah Pedal,/items/vox-wah-pedal
Fulltone Distortion Pro Effects Pedal,/items/fulltone-distortion-pro-effects-pedal
J5 Coffin Case Blood Drive,/items/j5-coffin-case-blood-drive
Audiotech Source Selector 1x6,/items/audiotech-source-selector-1x6
Zoom G1J John 5 Signature Pedal,/items/zoom-g1j-john-5-signature-pedal
Way Huge Electronics Camel Toe Triple Overdrive,/items/way-huge-electronics-camel-toe-triple-overdrive
JHS The Calhoun V2,/items/jhs-the-calhoun-v2
Guyatone PS-102 Zoom Box,/items/guyatone-ps-102-zoom-box
TC Electronic Dual Parametric Equalizer,/items/tc-electronic-dual-parametric-equalizer
Lovetone Doppelganger,/items/lovetone-doppelganger
Black Cat Pedals Custom K-Fuzz Effects Pedal,/items/black-cat-pedals-custom-k-fuzz-effects-pedal
Death By Audio Harmonic Transformer Pedal,/items/death-by-audio-harmonic-transformer-pedal
Peterson V-SAM Strobe Tuner,/items/peterson-v-sam-strobe-tuner
Death By Audio Soundwave Breakdown,/items/death-by-audio-soundwave-breakdown
Durham Electronics Sex Drive,/items/durham-electronics-sex-drive
Skrydstrup Bufferooster Effects Pedal,/items/skrydstrup-bufferooster-effects-pedal
Boss FA-1 Amplifier Pedal,/items/boss-fa-1-amplifier-pedal
Death By Audio Total Sonic Annihilation,/items/death-by-audio-total-sonic-annihilation
Skrydstrup R&D SC-1 System Controller w/ SC-1 Extension,/items/skrydstrup-r-d-sc-1-system-controller-w-sc-1-extension
Ampeg Scrambler,/items/ampeg-scrambler
WEM Project V Fuzz,/items/wem-project-v-fuzz
Behringer V-tone DI GDI21,/items/behringer-v-tone-di-gdi21
Big Bite The Big Bite Pedal,/items/big-bite-the-big-bite-pedal
Gurus OPTIVALVE,/items/gurus-optivalve
Gurus Echosex 2°,/items/gurus-echosex-2
Xotic Effects SP Compressor Pedal,/items/xotic-effects-sp-compressor-pedal
DigiTech Hardwire HT-6 Polyphonic Tuner,/items/digitech-hardwire-ht-6-polyphonic-tuner
MXR Uni-Vibe,/items/mxr-uni-vibe
Toneconcepts Distillery Luke,/items/toneconcepts-distillery-luke
Tim Jauernig Bombastortion,/items/tim-jauernig-bombastortion
Hartmann Vintage Germanium Boost,/items/hartmann-vintage-germanium-boost
Dunlop CryBaby Crystal,/items/dunlop-crybaby-crystal
Shadow SH-HBTCT-CR Humbucker Frame Tuner,/items/shadow-sh-hbtct-cr-humbucker-frame-tuner
Axess Electronics RX1 Router/Switcher,/items/axess-electronics-rx1-router-switcher
Foxrox Paradox TZF,/items/foxrox-paradox-tzf
Joemeek floorQ Optical Compressor Pedal,/items/joemeek-floorq-optical-compressor-pedal
Guitarsystems The Vibe Tool,/items/guitarsystems-the-vibe-tool
Roland GR-33 Guitar Synthesizer,/items/roland-gr-33-guitar-synthesizer
Fulltone Secret Freq,/items/fulltone-secret-freq
Creation Audio Labs MK 4.23 Zen Boost,/items/creation-audio-labs-mk-4-23-zen-boost
Theremin Sonic Wave,/items/theremin-sonic-wave
Pete Cornish Custom Floor System,/items/pete-cornish-custom-floor-system
Univox UD-50 Uni-Drive Effects Pedal,/items/univox-ud-50-uni-drive-effects-pedal
Vox Thomas Organ Crybaby,/items/vox-thomas-organ-crybaby
Rotosound Tonebender MK III,/items/rotosound-tonebender-mk-iii
Sonic Wave Theremin,/items/sonic-wave-theremin
Echoplex EP-3,/items/echoplex-ep-3
Roger Mayer Fuzz Box,/items/roger-mayer-fuzz-box
Yamaha CH-10M II,/items/yamaha-ch-10m-ii
Dunlop Joe Bonamassa Fuzz Face JB-F3 Black,/items/dunlop-joe-bonamassa-fuzz-face-jb-f3-black
Voodoo Lab Commander,/items/voodoo-lab-commander
JAM Pedals TubeDreamer 88,/items/jam-pedals-tubedreamer-88
JAM pedals Fuzz Phrase,/items/jam-pedals-fuzz-phrase
Dunlop UV-1 Univibe Foot Controller Pedal,/items/dunlop-uv-1-univibe-foot-controller-pedal
Dunlop John Petrucci Signature Crybaby Wah JP-95,/items/dunlop-john-petrucci-signature-crybaby-wah-jp-95
DBX 166A Dynamics Processor,/items/dbx-166a-dynamics-processor
Analog Man Juicer Compressor Pedal,/items/analog-man-juicer-compressor-pedal
Mesa Engineering Grid Slammer Drive Pedal,/items/mesa-engineering-grid-slammer-drive-pedal
Mesa Engineering Tone-Burst Boost Pedal,/items/mesa-engineering-tone-burst-boost-pedal
Boss eBand JS-10 Audio Player with Guitar Effects,/items/boss-eband-js-10-audio-player-with-guitar-effects
Framptone The Amp Switcher Footswitch White,/items/framptone-the-amp-switcher-footswitch-white
Vox V848 Clyde McCoy Wah,/items/vox-v848-clyde-mccoy-wah
Moog EP-1 Expression Pedal,/items/moog-ep-1-expression-pedal
SIB Mr. Delay,/items/sib-mr-delay
Musician Sound Design AutoMagic Silver Machine Wah Wah,/items/musician-sound-design-automagic-silver-machine-wah-wah
Moog Moogerfooger MF-101 Lowpass Filter,/items/moog-moogerfooger-mf-101-lowpass-filter
Boss HM-2 Heavy Metal Distortion Effects Pedal,/items/boss-hm-2-heavy-metal-distortion-effects-pedal
Boss RC-20 Loop Station,/items/boss-rc-20-loop-station
Strymon DIG Dual Digital Delay Pedal,/items/strymon-dig-dual-digital-delay-pedal
Cusack Screamer Fuzz Pedal,/items/cusack-screamer-fuzz-pedal
George Lynch G2G Pedal By Zoom,/items/george-lynch-g2g-pedal-by-zoom
Voodoo Lab Analog Chorus,/items/voodoo-lab-analog-chorus
Boss GE-10 Graphic Equalizer,/items/boss-ge-10-graphic-equalizer
BOSS GS-10 Guitar Effects System with USB Audio Interface,/items/boss-gs-10-guitar-effects-system-with-usb-audio-interface
Death by Audio Sunshine Reverb,/items/death-by-audio-sunshine-reverb
Death By Audio Octave Clang,/items/death-by-audio-octave-clang
Earthquaker Devices Grand Orbiter Phaser Pedal,/items/earthquaker-devices-grand-orbiter-phaser-pedal
Sitori Sonics Tapeworm,/items/sitori-sonics-tapeworm
Death by Audio Interstellar Overdriver Supreme,/items/death-by-audio-interstellar-overdriver-supreme
RJM Music MasterMind GT-10 Controller,/items/rjm-music-mastermind-gt-10-controller
Sound Sculpture Switchblade 8F Floor System,/items/sound-sculpture-switchblade-8f-floor-system
Voodoo Lab - Pedal Power® 4x4,/items/voodoo-lab-pedal-power-4x4
Death Audio Interstellar Overdriver Deluxe,/items/death-audio-interstellar-overdriver-deluxe
Fulltone Fulldrive 2,/items/fulltone-fulldrive-2
Radial Engineering BigShot™ ABY True Bypass Switcher,/items/radial-engineering-bigshot-aby-true-bypass-switcher
Bondi Effects Sick As Overdrive MkII,/items/bondi-effects-sick-as-overdrive-mkii
Carl Martin Surf Trem,/items/carl-martin-surf-trem
Way Huge Pork Loin Overdrive,/items/way-huge-pork-loin-overdrive
Wampler Faux Tape Echo,/items/wampler-faux-tape-echo--2
Boss FBM-1 Fender '59 Bassman Guitar Effects Pedal,/items/boss-fbm-1-fender-59-bassman-guitar-effects-pedal
Way Huge Electronics Angry Troll Boost Guitar Effects Pedal,/items/way-huge-electronics-angry-troll-boost-guitar-effects-pedal
Way Huge Supa-Puss,/items/way-huge-supa-puss
Electro-Harmonix 45000 Multi-Track Looping Recorder,/items/electro-harmonix-45000-multi-track-looping-recorder
Telenordia TK-23 Kompressor,/items/telenordia-tk-23-kompressor
Electro-Harmonix Iron Lung Vocoder Pedal,/items/electro-harmonix-iron-lung-vocoder-pedal
Electro-Harmonix Frequency Analyzer,/items/electro-harmonix-frequency-analyzer
Warp Sound by Vorg,/items/warp-sound-by-vorg
Devi Ever Godzilla,/items/devi-ever-godzilla
Boss AW-3 Dynamic Wah Guitar Effects Pedal,/items/boss-aw-3-dynamic-wah-guitar-effects-pedal
Devi Ever Torn's Peaker,/items/devi-ever-torn-s-peaker
Boss FT-2 Dynamic Filter Auto Wah Pedal,/items/boss-ft-2-dynamic-filter-auto-wah-pedal
Colorsound 'Yellow Tonebender' Limited Edition,/items/colorsound-yellow-tonebender-limited-edition
Dunlop SW95 Slash Signature Cry Baby Wah Wah,/items/dunlop-sw95-slash-signature-cry-baby-wah-wah
Dunlop Slash Cry Baby Classic Wah Wah SC95,/items/dunlop-slash-cry-baby-classic-wah-wah-sc95
MXR M-159 Stereo Tremolo Pan,/items/mxr-m-159-stereo-tremolo-pan
MXR Slash Octave Fuzz SF01,/items/mxr-slash-octave-fuzz-sf01
Groove Tubes 6550 Power Tubes,/items/groove-tubes-6550-power-tubes
Boss DM-1 Delay Machine Pedal,/items/boss-dm-1-delay-machine-pedal--2
Coopersonic Valveslapper Guitar Effects Pedal,/items/coopersonic-valveslapper-guitar-effects-pedal--2
Morley Classic Optical Wah-Wah Pedal,/items/morley-classic-optical-wah-wah-pedal
Snarling Dogs Super Bawl Whine-O Wah Pedal,/items/snarling-dogs-super-bawl-whine-o-wah-pedal
EBS OctaBass Triple Mode Octave Divider Pedal,/items/ebs-octabass-triple-mode-octave-divider-pedal
Line 6 POD XT Live,/items/line-6-pod-xt-live
Line 6 POD HD500,/items/line-6-pod-hd500
Ibanez UE 300,/items/ibanez-ue-300
Moog MF-103 Moogerfooger 12-Stage Phaser,/items/moog-mf-103-moogerfooger-12-stage-phaser
Lovetone Ring Stinger,/items/lovetone-ring-stinger
Maxon OD808 Overdrive,/items/maxon-od808-overdrive
Maestro Fuzz Tone,/items/maestro-fuzz-tone--2
Boss ME-10,/items/boss-me-10
Marshall VT-1 Vibratrem Pedal,/items/marshall-vt-1-vibratrem-pedal
Truetone 1 Spot Pro CS7,/items/truetone-1-spot-pro-cs7
Boss PW-10 Wah Pedal,/items/boss-pw-10-wah-pedal
Ernie Ball 6165 Stereo Volume/Pan Pedal,/items/ernie-ball-6165-stereo-volume-pan-pedal
Ibanez Tone-Lok WD7 Weeping Demon Wah Pedal,/items/ibanez-tone-lok-wd7-weeping-demon-wah-pedal
Zinky Master Blaster,/items/zinky-master-blaster
Voodoo Lab Pedal Power ISO-5,/items/voodoo-lab-pedal-power-iso-5
Dwarfcraft Devices The Great Destroyer Rhythmic Oscillation and Industrial Fuzz,/items/dwarfcraft-devices-the-great-destroyer-rhythmic-oscillation-and-industrial-fuzz
4114 Custom Effects - Flux Capacitor Delay Pedal,/items/4114-custom-effects-flux-capacitor-delay-pedal
DOD Stereo Chorus 565 Performer,/items/dod-stereo-chorus-565-performer
BOSS AP-2 Phase II,/items/boss-ap-2-phase-ii
DOD FX90 Delay,/items/dod-fx90-delay
Maestro Fuzz-Tone FZ-1S,/items/maestro-fuzz-tone-fz-1s
Dynastar M-31 Vacuum Tube Overdrive Unit,/items/dynastar-m-31-vacuum-tube-overdrive-unit
Fuzzrocious Afterlife,/items/fuzzrocious-afterlife
Fuzzrocious Pedals The Demon,/items/fuzzrocious-pedals-the-demon
"JHS + PaxAm, Ryan Adams VCR",/items/jhs-paxam-ryan-adams-vcr
Old Blood Noise Endeavours Black Fountain Delay,/items/old-blood-noise-endeavours-black-fountain-delay
Chase Bliss Audio Tonal Recall Analog Delay,/items/chase-bliss-audio-tonal-recall-analog-delay
Pete Cornish / Roger Waters Pedalboard,/items/pete-cornish-roger-waters-pedalboard
DigiTech Multi Chorus - Chorus/Rotary Pedal,/items/digitech-multi-chorus-chorus-rotary-pedal
DOD FX13 Gonkulator Modulator Pedal,/items/dod-fx13-gonkulator-modulator-pedal
DigiTech XTD Tone Driver Overdrive Pedal,/items/digitech-xtd-tone-driver-overdrive-pedal
DOD Gonkulator Ring Modulator,/items/dod-gonkulator-ring-modulator
EBS MultiComp True Dual Band Compressor Pedal,/items/ebs-multicomp-true-dual-band-compressor-pedal
Ultimate Octavador,/items/ultimate-octavador
Roland GP-8,/items/roland-gp-8
xts precision overdrive,/items/xts-precision-overdrive
Fractal Axe-FX II Preamp FX Processor,/items/fractal-axe-fx-ii-preamp-fx-processor
Visual Sound VS-XO,/items/visual-sound-vs-xo
Xotic Effects BB Preamp,/items/xotic-effects-bb-preamp
MXR Distortion III,/items/mxr-distortion-iii
Xotic Effects USA Preamp Custom Shop,/items/xotic-effects-usa-preamp-custom-shop
XTS Custom Pedals Atomic Overdrive,/items/xts-custom-pedals-atomic-overdrive
AMT Japanese Girl Wah,/items/amt-japanese-girl-wah
The Schaffer Replica by SoloDallas,/items/the-schaffer-replica-by-solodallas
Rocktron Patchmate Loop 8,/items/rocktron-patchmate-loop-8
Maestro FZ-1A Fuzz-Tone,/items/maestro-fz-1a-fuzz-tone
Red Witch Fuzz God II Pedal,/items/red-witch-fuzz-god-ii-pedal
T-Rex Engineering Bass Juice Distortion Pedal,/items/t-rex-engineering-bass-juice-distortion-pedal
Maestro Fuzz Phazzer,/items/maestro-fuzz-phazzer
Mooer Ana Echo Delay,/items/mooer-ana-echo-delay
Fender Yngwie Malmsteen Overdrive Pedal,/items/fender-yngwie-malmsteen-overdrive-pedal
Roland - GR-20,/items/roland-gr-20
Fuzzrocious Rat King,/items/fuzzrocious-rat-king
Foxrox Aquavibe,/items/foxrox-aquavibe
Pedaltrain Pro,/items/pedaltrain-pro
MXR ZW90 Wylde Phase Pedal,/items/mxr-zw90-wylde-phase-pedal
Dunlop Zakk Wylde Signature Rotovibe® Chorus/Vibrato - ZW357,/items/dunlop-zakk-wylde-signature-rotovibe-chorus-vibrato-zw357
Joe Bonamassa MXR FET Driver Pelham Blue Special Edition,/items/joe-bonamassa-mxr-fet-driver-pelham-blue-special-edition
Way Huge Overrated Special Overdrive,/items/way-huge-overrated-special-overdrive
Clearsonic JB-4 Joe Bonamassa Signature Model Amp Shield,/items/clearsonic-jb-4-joe-bonamassa-signature-model-amp-shield
MXR Custom Shop Joe Bonamassa CSP265 FET Driver,/items/mxr-custom-shop-joe-bonamassa-csp265-fet-driver
Dunlop JB95 Joe Bonamassa Signature Cry Baby Wah,/items/dunlop-jb95-joe-bonamassa-signature-cry-baby-wah
Dunlop Joe Bonamassa Fuzz Face JB-F3 Copper Top,/items/dunlop-joe-bonamassa-fuzz-face-jb-f3-copper-top
Top Tone Drivegate DG1,/items/top-tone-drivegate-dg1
DigiTech Vocal 300,/items/digitech-vocal-300
Boss PH-1 Phaser,/items/boss-ph-1-phaser
Oberheim VCF (voltage control filter),/items/oberheim-vcf-voltage-control-filter
Maestro Boomerang Volume/wah pedal,/items/maestro-boomerang-volume-wah-pedal
FXConnectx Wireless Switching System,/items/fxconnectx-wireless-switching-system
Pigtronix War Hog,/items/pigtronix-war-hog
Dunlop Cry Baby Zakk Wylde Signature Wah,/items/dunlop-cry-baby-zakk-wylde-signature-wah
Maxon FL-9,/items/maxon-fl-9
Maxon SD-9 Sonic Distortion,/items/maxon-sd-9-sonic-distortion
Maxon ST-9 Pro Plus Supertube Pedal,/items/maxon-st-9-pro-plus-supertube-pedal
Rocktron Surf Tremolo,/items/rocktron-surf-tremolo
HomeBrew Electronics signature Doomsday Device,/items/homebrew-electronics-signature-doomsday-device
MXR Carbon Copy Bright Analog Delay,/items/mxr-carbon-copy-bright-analog-delay
Keeley Vibe-O-Verb Effects Pedal,/items/keeley-vibe-o-verb-effects-pedal
Electro Harmonix C9 Organ pedal,/items/electro-harmonix-c9-organ-pedal
Death By Audio Interstellar Overdrive Deluxe,/items/death-by-audio-interstellar-overdrive-deluxe
Snark SN-8 Super Tight All Instrument Tuner,/items/snark-sn-8-super-tight-all-instrument-tuner
Fulltone Clyde Deluxe Wah,/items/fulltone-clyde-deluxe-wah
Death by Audio Apocalypse Pedal,/items/death-by-audio-apocalypse-pedal
Duesenberg Gold Boost Guitar Effects Pedal,/items/duesenberg-gold-boost-guitar-effects-pedal
Option 5 Destination Bump Effects Pedal,/items/option-5-destination-bump-effects-pedal
Source Audio SA225 Soundblox 2 Dimension Reverb,/items/source-audio-sa225-soundblox-2-dimension-reverb
SIB Mr. Echo Plus Delay Guitar Effects Pedal,/items/sib-mr-echo-plus-delay-guitar-effects-pedal
Akai E1 Headrush Delay/Looper,/items/akai-e1-headrush-delay-looper
DOD 440 Envelope Filter,/items/dod-440-envelope-filter
Korg Kaoss Pad KP1 Dynamic Effects Sampler,/items/korg-kaoss-pad-kp1-dynamic-effects-sampler
Marshall ShredMaster,/items/marshall-shredmaster
Fuzzrocious Rat Tail,/items/fuzzrocious-rat-tail
GigRig Quartermaster 10 Bypass Strip,/items/gigrig-quartermaster-10-bypass-strip
Fulltone Supa-Trem 2,/items/fulltone-supa-trem-2
Earthquaker Devices Interstellar Orbiter • Dual Resonant Filter,/items/earthquaker-devices-interstellar-orbiter-dual-resonant-filter
Vermona Filter Lancet,/items/vermona-filter-lancet
RimRock Mythical Overdrive,/items/rimrock-mythical-overdrive
Menatone Blue Collar Overdrive,/items/menatone-blue-collar-overdrive
Arion SCH-1 Stereo Chorus Pedal,/items/arion-sch-1-stereo-chorus-pedal
Vertex Boost,/items/vertex-boost
Fulltone Full Drive 3,/items/fulltone-full-drive-3
Mesa CabClone Cabinet Simulator,/items/mesa-cabclone-cabinet-simulator
Mesa Boogie Mark V Footswitch,/items/mesa-boogie-mark-v-footswitch
Way Huge Electronics Saffron Squeeze Compressor WHE103,/items/way-huge-electronics-saffron-squeeze-compressor-whe103
TC Electronic HyperGravity Compressor,/items/tc-electronic-hypergravity-compressor
Mr. Black Eterna Gold Effects Pedal,/items/mr-black-eterna-gold-effects-pedal
Free the tone FLIGHT TIME DIGITAL DELAY,/items/free-the-tone-flight-time-digital-delay
Earthquaker Devices Dreamcrusher,/items/earthquaker-devices-dreamcrusher
Chase Bliss Audio Gravitas Analog Tremolo,/items/chase-bliss-audio-gravitas-analog-tremolo
Walrus Audio Bellwether Analog Delay with Tap Tempo,/items/walrus-audio-bellwether-analog-delay-with-tap-tempo
Klon KTR Centaur Overdrive,/items/klon-ktr-centaur-overdrive
Pro Tone Bulb Deluxe Misha Mansoor Overdrive,/items/pro-tone-bulb-deluxe-misha-mansoor-overdrive
Walrus Audio Descent Reverb Octave Boutique Guitar Pedal,/items/walrus-audio-descent-reverb-octave-boutique-guitar-pedal
Ibanez TS9DX Turbo Tube Screamer,/items/ibanez-ts9dx-turbo-tube-screamer
Visual Sound V2 Series V2RT66 Route 66 Overdrive and Compression Guitar Pedal,/items/visual-sound-v2-series-v2rt66-route-66-overdrive-and-compression-guitar-pedal
Boss ME-50 Guitar Multi Effects Pedal,/items/boss-me-50-guitar-multi-effects-pedal
TC Electronic PolyTune 2 Blacklight Tuner,/items/tc-electronic-polytune-2-blacklight-tuner
JHS Pulp ‘n Peel Compressor,/items/jhs-pulp-n-peel-compressor
Spaceman Sputnik Fuzz,/items/spaceman-sputnik-fuzz
Classic Audio Effects Passive Volume Roller G2,/items/classic-audio-effects-passive-volume-roller-g2
Old Blood Noise Endeavours Procession,/items/old-blood-noise-endeavours-procession
DigiTech Obscura Altered Delay,/items/digitech-obscura-altered-delay
Mr. Black Supermoon Chrome reverb pedal,/items/mr-black-supermoon-chrome-reverb-pedal
Fastback Slowdrive Overdrive Pedal,/items/fastback-slowdrive-overdrive-pedal
Airis Effects Solar Flare Distortion Pedal,/items/airis-effects-solar-flare-distortion-pedal
DigiTech Hot Head Distortion,/items/digitech-hot-head-distortion
Maxon OD808X Extreme Overdrive Pedal,/items/maxon-od808x-extreme-overdrive-pedal
DigiTech DGR Grunge Analog-Distortion Pedal,/items/digitech-dgr-grunge-analog-distortion-pedal
Nux Metal Core,/items/nux-metal-core
Boss SG-1 Slow Gear Effect Pedal,/items/boss-sg-1-slow-gear-effect-pedal
Boss ST-2 Power Stack,/items/boss-st-2-power-stack
1982 Roland G-505,/items/1982-roland-g-505
1980 Roland G-505,/items/1980-roland-g-505
HAZ Mu-Tron III+ Envelope Filter,/items/haz-mu-tron-iii-envelope-filter
gig-fx MEGA-WAH Stereo Wah Pedal with Volume Control,/items/gig-fx-mega-wah-stereo-wah-pedal-with-volume-control
Framptone Talkbox,/items/framptone-talkbox
Gig-FX Pro Chop,/items/gig-fx-pro-chop
Alesis Q20,/items/alesis-q20
Fulltone PlimSoul,/items/fulltone-plimsoul
Foxx Tone Machine Octave Fuzz Pedal,/items/foxx-tone-machine-octave-fuzz-pedal
Korg SDD-3000 PEDAL,/items/korg-sdd-3000-pedal
Pedaltrain Grande,/items/pedaltrain-grande
Electro-Harmonix HOG Foot Controller,/items/electro-harmonix-hog-foot-controller
Diamond Memory Lane 2,/items/diamond-memory-lane-2
Diamond Tremolo TRM-1,/items/diamond-tremolo-trm-1
Pigtronix Infinity Looper,/items/pigtronix-infinity-looper
Mooer ElecLady,/items/mooer-eleclady
Catalinbread Dirty Little Secret MKIII,/items/catalinbread-dirty-little-secret-mkiii
Pro Co Fat Rat Selectable Mosfet Clipping and Thick Boost Distortion,/items/pro-co-fat-rat-selectable-mosfet-clipping-and-thick-boost-distortion
Fuzzrocious Demon King,/items/fuzzrocious-demon-king
Lovepedal Kalamazoo,/items/lovepedal-kalamazoo
ZVex Fat Fuzz Factory,/items/zvex-fat-fuzz-factory
Blackout Effectors Musket,/items/blackout-effectors-musket
Earthquaker Devices White Light,/items/earthquaker-devices-white-light
Prescription Electronics Depth Charge,/items/prescription-electronics-depth-charge
Vox V846 Wah Wah Guitar Effects Pedal,/items/vox-v846-wah-wah-guitar-effects-pedal
Roger Mayer Axis Fuzz,/items/roger-mayer-axis-fuzz
Little Lanilei Reverb,/items/little-lanilei-reverb
Yamaha E1005 Analog Delay,/items/yamaha-e1005-analog-delay
Wampler The Paisley Drive Signature Overdrive Guitar Effects Pedal,/items/wampler-the-paisley-drive-signature-overdrive-guitar-effects-pedal
Wampler Faux Analog Echo Delay Pedal,/items/wampler-faux-analog-echo-delay-pedal
Visual Sound V2CMP66 Comp 66 Compression Pedal,/items/visual-sound-v2cmp66-comp-66-compression-pedal
Radial Tonebone Loopbone Loop Controller,/items/radial-tonebone-loopbone-loop-controller
Radial Tonebone Trimode Tube Distortion/Overdrive Pedal,/items/radial-tonebone-trimode-tube-distortion-overdrive-pedal
